00OW               20241122                                                                                   
0601OWA6Y       20250101000940100000005000 0600000030000526   
0601OWA6Y       20250101000945100000005000 0600000030000531   
0601OWA6Y       20250101000950100000005000 0600000030000536   
0601OWA6Y       20250101000955100000005000 0600000030000541   
0601OWA6Y       20250101000960100000005000 0600000030000545   
0601OWA6Y       20250101000965100000005000 0600000030000551   
0601OWA6Y       20250101000970100000005000 0600000030000555   
0601OWA6Y       20250101000975100000005000 0600000030000560   
0601OWA6Y       20250101000980100000005000 0600000030000565   
0601OWA6Y       20250101000985100000005000 0600000030000569   
0601OWA6Y       20250101000990100000005000 0600000030000573   
0601OWA6Y       20250101000995100000005000 0600000030000578   
0601OWA6Y       20250101001000100000005000 0600000030000583   
0601OWA6Y       20250101001005100000005000 0600000030000587   
0601OWA6Y       20250101001010100000005000 0600000030000592   
0601OWA6Y       20250101001015100000005000 0600000030000596   
0601OWA6Y       20250101001020100000005000 0600000030000600   
0601OWA6Y       20250101001025100000005000 0600000030000604   
0601OWA6Y       20250101001030100000005000 0600000030000608   
0601OWA6Y       20250101001035100000005000 0600000030000613   
0601OWA6Y       20250101001040100000005000 0600000030000618   
0601OWA6Y       20250101001045100000005000 0600000030000621   
0601OWA6Y       20250101001050100000005000 0600000030000625   
0601OWA6Y       20250101001055100000005000 0600000030000630   
0601OWA6Y       20250101001060100000005000 0600000030000633   
0601OWA6Y       20250101001065100000005000 0600000030000637   
0601OWA6Y       20250101001070100000005000 0600000030000641   
0601OWA6Y       20250101001075100000005000 0600000030000645   
0601OWA6Y       20250101001080100000005000 0600000030000648   
0601OWA6Y       20250101001085100000005000 0600000030000653   
0601OWA6Y       20250101001090100000005000 0600000030000656   
0601OWA6Y       20250101001095100000005000 0600000030000661   
0601OWA6Y       20250101001100100000005000 0600000030000664   
0601OWA6Y       20250101001105100000005000 0600000030000668   
0601OWA6Y       20250101001110100000005000 0600000030000671   
0601OWA6Y       20250101001115100000005000 0600000030000676   
0601OWA6Y       20250101001120100000005000 0600000030000679   
0601OWA6Y       20250101001125100000005000 0600000030000683   
0601OWA6Y       20250101001130100000005000 0600000030000686   
0601OWA6Y       20250101001135100000005000 0600000030000690   
0601OWA6Y       20250101001140100000005000 0600000030000693   
0601OWA6Y       20250101001145100000005000 0600000030000697   
0601OWA6Y       20250101001150100000005000 0600000030000700   
0601OWA6Y       20250101001155100000005000 0600000030000704   
0601OWA6Y       20250101001160100000005000 0600000030000709   
0601OWA6Y       20250101001165100000005000 0600000030000712   
0601OWA6Y       20250101001170100000005000 0600000030000716   
0601OWA6Y       20250101001175100000005000 0600000030000718   
0601OWA6Y       20250101001180100000005000 0600000030000721   
0601OWA6Y       20250101001185100000005000 0600000030000725   
0601OWA6Y       20250101001190100000005000 0600000030000729   
0601OWA6Y       20250101001195100000005000 0600000030000732   
0601OWA6Y       20250101001200100000005000 0600000030000735   
0601OWA6Y       20250101001205100000005000 0600000030000738   
0601OWA6Y       20250101001210100000005000 0600000030000741   
0601OWA6Y       20250101001215100000005000 0600000030000744   
0601OWA6Y       20250101001220100000005000 0600000030000748   
0601OWA6Y       20250101001225100000005000 0600000030000750   
0601OWA6Y       20250101001230100000005000 0600000030000754   
0601OWA6Y       20250101001235100000005000 0600000030000756   
0601OWA6Y       20250101001240100000005000 0600000030000760   
0601OWA6Y       20250101001245100000005000 0600000030000764   
0601OWA6Y       20250101001250100000005000 0600000030000766   
0601OWA6Y       20250101001255100000005000 0600000030000770   
0601OWA6Y       20250101001260100000005000 0600000030000773   
0601OWA6Y       20250101001265100000005000 0600000030000777   
0601OWA6Y       20250101001270100000005000 0600000030000781   
0601OWA6Y       20250101001275100000005000 0600000030000784   
0601OWA6Y       20250101001280100000005000 0600000030000789   
0601OWA6Y       20250101001285100000005000 0600000030000794   
0601OWA6Y       20250101001290100000005000 0600000030000797   
0601OWA6Y       20250101001295100000005000 0600000030000801   
0601OWA6Y       20250101001300100000005000 0600000030000805   
0601OWA6Y       20250101001305100000005000 0600000030000808   
0601OWA6Y       20250101001310100000005000 0600000030000813   
0601OWA6Y       20250101001315100000005000 0600000030000817   
0601OWA6Y       20250101001320100000005000 0600000030000820   
0601OWA6Y       20250101001325100000005000 0600000030000824   
0601OWA6Y       20250101001330100000005000 0600000030000829   
0601OWA6Y       20250101001335100000005000 0600000030000833   
0601OWA6Y       20250101001340100000005000 0600000030000836   
0601OWA6Y       20250101001345100000005000 0600000030000842   
0601OWA6Y       20250101001350100000005000 0600000030000845   
0601OWA6Y       20250101001355100000005000 0600000030000849   
0601OWA6Y       20250101001360100000005000 0600000030000853   
0601OWA6Y       20250101001365100000005000 0600000030000856   
0601OWA6Y       20250101001370100000005000 0600000030000860   
0601OWA6Y       20250101001375100000005000 0600000030000865   
0601OWA6Y       20250101001380100000005000 0600000030000868   
0601OWA6Y       20250101001385100000005000 0600000030000871   
0601OWA6Y       20250101001390100000005000 0600000030000876   
0601OWA6Y       20250101001395100000005000 0600000030000879   
0601OWA6Y       20250101001400100000005000 0600000030000883   
0601OWA6Y       20250101001405100000005000 0600000030000887   
0601OWA6Y       20250101001410100000005000 0600000030000891   
0601OWA6Y       20250101001415100000005000 0600000030000893   
0601OWA6Y       20250101001420100000005000 0600000030000896   
0601OWA6Y       20250101001425100000005000 0600000030000901   
0601OWA6Y       20250101001430100000005000 0600000030000904   
0601OWA6Y       20250101001435100000005000 0600000030000907   
0601OWA6Y       20250101001440100000005000 0600000030000912   
0601OWA6Y       20250101001445100000005000 0600000030000915   
0601OWA6Y       20250101001450100000005000 0600000030000918   
0601OWA6Y       20250101001455100000005000 0600000030000922   
0601OWA6Y       20250101001460100000005000 0600000030000925   
0601OWA6Y       20250101001465100000005000 0600000030000928   
0601OWA6Y       20250101001470100000005000 0600000030000932   
0601OWA6Y       20250101001475100000005000 0600000030000935   
0601OWA6Y       20250101001480100000005000 0600000030000938   
0601OWA6Y       20250101001485100000005000 0600000030000942   
0601OWA6Y       20250101001490100000005000 0600000030000945   
0601OWA6Y       20250101001495100000005000 0600000030000948   
0601OWA6Y       20250101001500100000500000 0600000030001107   
0601OWA6Y       20250101002000100000500000 0600000030001361   
0601OWA6Y       20250101002500100000500000 0600000030001565   
0601OWA6Y       20250101003000100000500000 0600000030001709   
0601OWA6Y       20250101003500100000500000 0600000030001814   
0601OWA6Y       20250101004000100000500000 0600000030001894   
0601OWA6Y       20250101004500100000500000 0600000030001957   
0601OWA6Y       20250101005000100000500000 0600000030002009   
0601OWA6Y       20250101005500100000500000 0600000030002051   
0601OWA6Y       20250101006000100000500000 0600000030002087   
0601OWA6Y       20250101006500100000500000 0600000030002117   
0601OWA6Y       20250101007000100000500000 0600000030002143   
0601OWA6Y       20250101007500100000500000 0600000030002166   
0601OWA6Y       20250101008000100000500000 0600000030002181   
0601OWA6Y       20250101008500100000500000 0600000030002191   
0601OWA6Y       20250101009000100000500000 0600000030002199   
0601OWA6Y       20250101009500100000500000 0600000030002206   
0601OWA7Y       20250101000000100000040000 0700000030000000   
0601OWA7Y       20250101000040100000005000 0700000030000071   
0601OWA7Y       20250101000045100000005000 0700000030000063   
0601OWA7Y       20250101000050100000005000 0700000030000057   
0601OWA7Y       20250101000055100000005000 0700000030000052   
0601OWA7Y       20250101000060100000005000 0700000030000048   
0601OWA7Y       20250101000065100000005000 0700000030000044   
0601OWA7Y       20250101000070100000005000 0700000030000041   
0601OWA7Y       20250101000075100000005000 0700000030000039   
0601OWA7Y       20250101000080100000005000 0700000030000036   
0601OWA7Y       20250101000085100000005000 0700000030000034   
0601OWA7Y       20250101000090100000005000 0700000030000032   
0601OWA7Y       20250101000095100000005000 0700000030000031   
0601OWA7Y       20250101000100100000005000 0700000030000029   
0601OWA7Y       20250101000105100000005000 0700000030000028   
0601OWA7Y       20250101000110100000005000 0700000030000027   
0601OWA7Y       20250101000115100000005000 0700000030000026   
0601OWA7Y       20250101000120100000005000 0700000030000024   
0601OWA7Y       20250101000125100000005000 0700000030000024   
0601OWA7Y       20250101000130100000005000 0700000030000023   
0601OWA7Y       20250101000135100000005000 0700000030000022   
0601OWA7Y       20250101000140100000005000 0700000030000021   
0601OWA7Y       20250101000145100000005000 0700000030000020   
0601OWA7Y       20250101000150100000005000 0700000030000020   
0601OWA7Y       20250101000155100000005000 0700000030000019   
0601OWA7Y       20250101000160100000005000 0700000030000018   
0601OWA7Y       20250101000165100000005000 0700000030000018   
0601OWA7Y       20250101000170100000005000 0700000030000017   
0601OWA7Y       20250101000175100000005000 0700000030000017   
0601OWA7Y       20250101000180100000005000 0700000030000016   
0601OWA7Y       20250101000185100000005000 0700000030000016   
0601OWA7Y       20250101000190100000005000 0700000030000016   
0601OWA7Y       20250101000195100000005000 0700000030000015   
0601OWA7Y       20250101000200100000005000 0700000030000015   
0601OWA7Y       20250101000205100000005000 0700000030000014   
0601OWA7Y       20250101000210100000005000 0700000030000014   
0601OWA7Y       20250101000215100000005000 0700000030000014   
0601OWA7Y       20250101000220100000005000 0700000030000013   
0601OWA7Y       20250101000225100000005000 0700000030000013   
0601OWA7Y       20250101000230100000005000 0700000030000013   
0601OWA7Y       20250101000235100000005000 0700000030000013   
0601OWA7Y       20250101000240100000005000 0700000030000012   
0601OWA7Y       20250101000245100000005000 0700000030000012   
0601OWA7Y       20250101000250100000005000 0700000030000012   
0601OWA7Y       20250101000255100000005000 0700000030000012   
0601OWA7Y       20250101000260100000005000 0700000030000011   
0601OWA7Y       20250101000265100000005000 0700000030000011   
0601OWA7Y       20250101000270100000005000 0700000030000011   
0601OWA7Y       20250101000275100000005000 0700000030000011   
0601OWA7Y       20250101000280100000005000 0700000030000011   
0601OWA7Y       20250101000285100000005000 0700000030000010   
0601OWA7Y       20250101000290100000005000 0700000030000010   
0601OWA7Y       20250101000295100000005000 0700000030000010   
0601OWA7Y       20250101000300100000005000 0700000030000010   
0601OWA7Y       20250101000305100000005000 0700000030000010   
0601OWA7Y       20250101000310100000005000 0700000030000010   
0601OWA7Y       20250101000315100000005000 0700000030000009   
